reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.1,15.618329449733324
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.15,20.919117101923742
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.2,22.77241014201266
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.25,50.60639123480959
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.3,62.35660274868059
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.35,70.18977966946663
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.4,74.6830603732
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.45,77.85649696769526
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.5,91.71733025
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.55,102.69515553230472
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.6,105.8685921268
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.65,110.36187283053336
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.7,118.1950497513194
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.75,129.9452612651904
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.8,157.77924235798733
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.85,159.63253539807624
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.9,164.9333230502667
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.95,181.94720037951748
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.975,262.21972271666675
2026-05-09,0,wk inc rsv hosp,2026-05-09,06,quantile,0.99,262.21972271666675
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.2,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.25,3.907247170418984
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.3,17.982812253471423
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.35,35.48319714146663
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.4,38.288368956632034
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.45,41.82557252952001
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.5,45.733020375
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.55,46.97499397047999
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.6,50.51219754336797
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.65,53.31736935853337
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.7,70.81775424652858
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.75,84.89331932958102
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.8,93.65194095960004
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.85,94.66478613742476
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.9,132.64288413624007
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.95,150.2878999
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.975,150.2878999
2026-05-09,0,wk inc rsv hosp,2026-05-09,08,quantile,0.99,150.2878999
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.1,2.65240611825838
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.15,4.274397522370794
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.2,7.485624878381213
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.25,10.112497598902214
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.3,11.908362077063778
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.35,12.389977961501192
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.4,15.290037920455209
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.45,17.484260907243808
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.5,22.52075664166667
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.55,25.803723342756197
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.6,27.997946329544792
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.65,30.89800628849881
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.7,31.379622172936223
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.75,33.175486651097785
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.8,35.80235937161879
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.85,39.0135867276292
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.9,40.63557813174162
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.95,46.30451597396268
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.975,47.57958455833334
2026-05-09,0,wk inc rsv hosp,2026-05-09,09,quantile,0.99,47.57958455833334
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.2,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.25,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.3,2.120053829980975
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.35,12.088915473599986
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.4,16.997286412746032
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.45,21.453887824368245
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.5,23.83721641666665
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.55,25.75889167563176
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.6,30.21549308725397
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.65,35.123864026400014
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.7,45.09272567001903
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.75,60.31860056764444
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.8,68.92090613080002
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.85,69.30941282190354
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.9,83.56170046051426
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.95,117.66881298544774
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.975,163.13739025
2026-05-09,0,wk inc rsv hosp,2026-05-09,13,quantile,0.99,163.13739025
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.2,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.25,1.508890753522909
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.3,3.865871759639981
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.35,4.079432230879656
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.4,5.97493478683288
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.45,8.581712741722864
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.5,12.7235782125
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.55,15.296321383277135
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.6,17.90309933816712
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.65,19.798601894120345
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.7,20.01216236536002
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.75,22.36914337147709
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.8,39.44436201805935
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.85,48.882029641442855
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.9,57.964923569747135
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.95,79.04884008916669
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.975,79.04884008916669
2026-05-09,0,wk inc rsv hosp,2026-05-09,24,quantile,0.99,79.04884008916669
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.2,4.660929810944779
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.25,9.163528806590428
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.3,12.053958182563754
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.35,48.06476915202167
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.4,48.74774712549468
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.45,58.06578486308214
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.5,62.96935851666667
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.55,66.29837013691787
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.6,75.61640787450533
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.65,76.29938584797834
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.7,112.31019681743626
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.75,115.2006261934096
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.8,119.70322518905525
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.85,129.99705618321912
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.9,148.46358727910467
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.95,170.28766948333333
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.975,170.28766948333333
2026-05-09,0,wk inc rsv hosp,2026-05-09,26,quantile,0.99,170.28766948333333
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.15,17.375909676935265
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.2,52.64749416746477
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.25,52.733582404768256
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.3,56.84895992846656
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.35,57.5527935923152
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.4,58.5660859721722
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.45,60.68877170344747
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.5,63.17406744233334
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.55,64.27779329655253
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.6,66.4004790278278
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.65,67.4137714076848
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.7,68.11760507153345
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.75,72.23298259523175
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.8,72.31907083253523
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.85,107.59065532306474
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.9,140.7459199423333
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.95,140.7459199423333
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.975,140.7459199423333
2026-05-09,0,wk inc rsv hosp,2026-05-09,27,quantile,0.99,140.7459199423333
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.2,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.25,2.878002424441652
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.3,8.633385642258148
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.35,10.829233577309196
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.4,11.785696006305535
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.45,14.05937737952532
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.5,15.757037789500004
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.55,16.870672120474676
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.6,19.144353493694464
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.65,20.100815922690803
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.7,22.29666385774185
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.75,28.05204707555835
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.8,37.64582503579297
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.85,38.05772586233712
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.9,48.21686959909916
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.95,48.75272396666664
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.975,48.75272396666664
2026-05-09,0,wk inc rsv hosp,2026-05-09,35,quantile,0.99,48.75272396666664
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.2,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.25,20.54240199566499
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.3,28.34283763088997
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.35,38.18091302260891
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.4,71.23122622184007
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.45,83.68858811141716
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.5,100.6382734
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.55,102.04299688858283
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.6,114.50035877815992
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.65,147.5506719773911
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.7,157.38874736911004
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.75,165.189183004335
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.8,212.69764000140955
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.85,254.8391209935733
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.9,261.72224287156826
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.95,270.43294366666663
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.975,270.43294366666663
2026-05-09,0,wk inc rsv hosp,2026-05-09,36,quantile,0.99,270.43294366666663
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.2,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.25,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.3,4.730321645396494
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.35,5.548123773014283
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.4,10.304883663505644
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.45,12.1400687145652
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.5,14.48482022
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.55,14.9361074354348
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.6,16.771292486494353
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.65,21.52805237698572
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.7,22.345854504603505
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.75,29.374537881314915
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.8,34.251235584752315
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.85,41.760411176712026
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.9,53.63365163560599
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.95,72.89600772176637
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.975,79.61192528999999
2026-05-09,0,wk inc rsv hosp,2026-05-09,41,quantile,0.99,79.61192528999999
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.15,7.000267145221351
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.2,23.08550349905733
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.25,23.49242874290476
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.3,31.98668680250277
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.35,35.94166878383329
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.4,38.63546247768444
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.45,44.32583759508447
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.5,51.16976880833334
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.55,54.77303265491554
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.6,60.46340777231557
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.65,63.15720146616671
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.7,67.11218344749723
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.75,75.60644150709524
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.8,76.01336675094268
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.85,92.09860310477865
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.9,117.67863430833332
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.95,117.67863430833332
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.975,117.67863430833332
2026-05-09,0,wk inc rsv hosp,2026-05-09,47,quantile,0.99,117.67863430833332
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.1,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.15,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.2,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.25,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.3,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.35,2.62218033968401
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.4,3.893447761085715
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.45,5.659140936020727
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.5,9.61155311875
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.55,11.420836913979272
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.6,13.186530088914283
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.65,14.457797510315988
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.7,22.519224642509844
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.75,22.825548324028578
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.8,35.31767234394013
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.85,37.4474813266135
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.9,46.345105932500005
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.95,46.345105932500005
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.975,46.345105932500005
2026-05-09,0,wk inc rsv hosp,2026-05-09,49,quantile,0.99,46.345105932500005
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.01,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.025,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.05,0.0
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.1,306.5766400167622
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.15,405.118398228444
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.2,782.7139377295239
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.25,907.4749938805714
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.3,1203.9993645820182
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.35,1353.9455161093335
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.4,1562.2034341830863
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.45,1581.063903428903
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.5,1782.980169
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.55,1797.3932465710973
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.6,1816.2537158169137
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.65,2024.5116338906664
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.7,2174.457785417982
